New Order Status,Merchant MD5,module,Magento_Authorizenet
Test Mode,New Order Status,module,Magento_Authorizenet
Gateway URL,______ _____,module,Magento_Authorizenet
Transaction Details URL,Gateway URL,module,Magento_Authorizenet
Accepted Currency,__________ _______ URL,module,Magento_Authorizenet
Debug,______ ______,module,Magento_Authorizenet
Email Customer,Debug,module,Magento_Authorizenet
Merchant's Email,Email __ _______,module,Magento_Authorizenet
Credit Card Types,Merchant __ Email,module,Magento_Authorizenet
Credit Card Verification,______ ________ _____,module,Magento_Authorizenet
Payment from Applicable Countries,________ __ ________ _____,module,Magento_Authorizenet
Payment from Specific Countries,_______ __ _________ _______,module,Magento_Authorizenet
Minimum Order Total,_________ __ __________ ______,module,Magento_Authorizenet
Maximum Order Total,_________ ____,module,Magento_Authorizenet
Sort Order,__________ _______ ____,module,Magento_Authorizenet
Allow everything,_________ __,module,Magento_Backend
Magento Admin,______ ______,module,Magento_Backend
Global Search,Magento Admin,module,Magento_Backend
Marketing,________ _______,module,Magento_Backend
SEO & Search,_________,module,Magento_Backend
User Content,SEO & _______,module,Magento_Backend
Content,_____________ __________,module,Magento_Backend
Elements,__________,module,Magento_Backend
Design,________,module,Magento_Backend
Schedule,______,module,Magento_Backend
Settings,__________,module,Magento_Backend
All Stores,_________,module,Magento_Backend
Attributes,______ ________,module,Magento_Backend
Other Settings,________,module,Magento_Backend
Data Transfer,_____ _________,module,Magento_Backend
Magento Connect,________ __ _____,module,Magento_Backend
Connect Manager,Magento Connect,module,Magento_Backend
Package Extensions,Connect _________,module,Magento_Backend
Tools,_______ Extensions,module,Magento_Backend
Web Setup Wizard,___________,module,Magento_Backend
Currency,Wizard Web Setup,module,Magento_Backend
Communications,______,module,Magento_Backend
Services,___________,module,Magento_Backend
Advanced,______,module,Magento_Backend
Disable Modules Output,_________,module,Magento_Backend
Store Email Addresses,__________ ______ Output,module,Magento_Backend
Custom Email 1,_______ _____ ______,module,Magento_Backend
Sender Email,_______________ __________ ____ 1,module,Magento_Backend
Sender Name,Sender Email,module,Magento_Backend
Custom Email 2,___ __ ________,module,Magento_Backend
General Contact,_______________ Email 2,module,Magento_Backend
Sales Representative,____ _______,module,Magento_Backend
Customer Support,_________ ____________,module,Magento_Backend
Developer,__ _________ __ _______,module,Magento_Backend
Debug,___________,module,Magento_Backend
Enabled Template Path Hints for Storefront,Debug,module,Magento_Backend
Enabled Template Path Hints for Admin,__________ Template Path ______ __ Storefront,module,Magento_Backend
Add Block Names to Hints,__________ Template Path ______ __ Admin,module,Magento_Backend
Template Settings,______ ____ _____ __ ______,module,Magento_Backend
Allow Symlinks,_________ __ ______,module,Magento_Backend
Warning! Enabling this feature is not recommended on production environments because it represents a potential security risk.,_________ __ _________,module,Magento_Backend
Minify Html,"________! ____________ __ ____ _______ __ __ __________ __ ______________ _____, ______ __ ____________ ___________ ____ __ ___________.",module,Magento_Backend
Minification is not applied in developer mode.,____________ Html,module,Magento_Backend
Translate Inline,____________ __ __ _______ _ _____ __ ___________.,module,Magento_Backend
Enabled for Storefront,______ Inline,module,Magento_Backend
Enabled for Admin,_________ __ Storefront,module,Magento_Backend
"Translate, blocks and other output caches should be disabled for both Storefront and Admin inline translations.",_________ __ Admin,module,Magento_Backend
JavaScript Settings,"______, _______ _ _____ _______ ___ ______ __ _____ _________ __ _____ _ ____ _________ _ Admin ______ _______.",module,Magento_Backend
Merge JavaScript Files,_________ __ JavaScript,module,Magento_Backend
Enable JavaScript Bundling,___________ __ JavaScript _______,module,Magento_Backend
Minify JavaScript Files,___________ JavaScript ____________,module,Magento_Backend
CSS Settings,____________ JavaScript _______,module,Magento_Backend
Merge CSS Files,CSS Settings,module,Magento_Backend
Minify CSS Files,___________ __ CSS _______,module,Magento_Backend
Image Processing Settings,____________ CSS _______,module,Magento_Backend
Image Adapter,_________ __ _________ __ ___________,module,Magento_Backend
Static Files Settings,_______ ___________,module,Magento_Backend
Sign Static Files,__________ Settings _______,module,Magento_Backend
Country Options,______ Static Files,module,Magento_Backend
Allow Countries,_____ _______,module,Magento_Backend
Default Country,______ __ ______,module,Magento_Backend
European Union Countries,Default _______,module,Magento_Backend
Top destinations,______ __ ___________ ____,module,Magento_Backend
Locale Options,___ __________,module,Magento_Backend
Timezone,__________ ____________ Options,module,Magento_Backend
Locale,______ ____,module,Magento_Backend
First Day of Week,_____,module,Magento_Backend
Weekend Days,_____ ___ __ _________,module,Magento_Backend
Store Name,_______ ___,module,Magento_Backend
Store Phone Number,___ __ ________,module,Magento_Backend
Store Hours of Operation,_______ _________ _____,module,Magento_Backend
Country,________ _____ __ ________,module,Magento_Backend
Region/State,_______,module,Magento_Backend
ZIP/Postal Code,______ / _______,module,Magento_Backend
City,________ ___,module,Magento_Backend
Street Address,____,module,Magento_Backend
Street Address Line 2,_____ __ _____,module,Magento_Backend
VAT Number,"_______, _____ 2",module,Magento_Backend
Single-Store Mode,___ _____,module,Magento_Backend
Enable Single-Store Mode,Single-Store Mode,module,Magento_Backend
This setting will not be taken into account if system has more than one store view.,__________ __ ____ _______ Mode,module,Magento_Backend
Mail Sending Settings,"____ _________ ____ __ _____ _____ ___ ________, ___ _________ ___ ______ __ ____ ______ _______.",module,Magento_Backend
Disable Email Communications,Mail _________ Settings,module,Magento_Backend
Host,__________ __ _____ _________,module,Magento_Backend
Port (25),_______,module,Magento_Backend
Set Return-Path,Port (25),module,Magento_Backend
Return-Path Email,__________ Return-Path,module,Magento_Backend
Admin,Return-Path Email,module,Magento_Backend
Admin User Emails,Admin,module,Magento_Backend
Forgot Password Email Template,Admin _____________ ______,module,Magento_Backend
"Email template chosen based on theme fallback when ""Default"" option is selected.",_________ ______ ______ __ _____,module,Magento_Backend
Forgot and Reset Email Sender,"Email ______ _______ __ ______ __ ____ __________ ______ _ _______ _______ ""Default"".",module,Magento_Backend
Startup Page,_________ _ Reset Email Sender,module,Magento_Backend
Admin Base URL,Startup Page,module,Magento_Backend
Use Custom Admin URL,Admin Base URL,module,Magento_Backend
Custom Admin URL,___________ __ _______ Admin URL,module,Magento_Backend
"Make sure that base URL ends with '/' (slash), e.g. http://yourdomain/magento/",_______________ Admin URL,module,Magento_Backend
Use Custom Admin Path,"_______ __, __ ________ URL ________ _ ""/"" (_________ _____), ________ HTTP: // ____________ / Magento /",module,Magento_Backend
Custom Admin Path,___________ __ _______ Admin Path,module,Magento_Backend
You will have to sign in after you save your custom admin path.,_______________ Admin Path,module,Magento_Backend
Security,"___ __ ______ __ _______ _ _______ __, ____ ____ _____ _____ _____________ _____________ ___.",module,Magento_Backend
Recovery Link Expiration Period (hours),_________,module,Magento_Backend
Please enter a number 1 or greater in this field.,Recovery Link __________ __ ____ ______ (____),module,Magento_Backend
Add Secret Key to URLs,____ ________ _____ 1 ___ ______ _ ____ ______.,module,Magento_Backend
Login is Case Sensitive,______ Secret Key __ URL ______,module,Magento_Backend
Admin Session Lifetime (seconds),____ _ ____________,module,Magento_Backend
Please enter at least 60 and at most 31536000 (one year).,Admin Session Lifetime (_______),module,Magento_Backend
Enable Charts,"____, ________ ____ 60 _ ___-_____ 31536000 (____ ______).",module,Magento_Backend
Web,__________ __ Charts,module,Magento_Backend
Url Options,_____,module,Magento_Backend
Add Store Code to Urls,Url Options,module,Magento_Backend
"
                        <strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).
                    ","______ Store ___, __ __ Urls",module,Magento_Backend
Auto-redirect to Base URL,"<_____ ____ = ""____: _______"">! ________ </ _____> ___ __________ Store ___ _ URL ______, _ _____ ______, _________ ____ __ __ ______ ________, ___ URL ______ ___ ______ __ ________, __ ________ _ ________ __ _____ ____ (________ PayPal _ _._.).",module,Magento_Backend
Search Engine Optimization,Auto-__________ ___ Base URL,module,Magento_Backend
Use Web Server Rewrites,___________ __ ________,module,Magento_Backend
Base URLs,___________ ___ ______ _______________,module,Magento_Backend
Base URL,______ URL ______,module,Magento_Backend
Specify URL or {{base_url}} placeholder.,Base URL,module,Magento_Backend
Base Link URL,________ URL ___ {{BASE_URL}} _________.,module,Magento_Backend
Base URL for Static View Files,Base Link URL,module,Magento_Backend
May be empty or start with {{unsecure_base_url}} placeholder.,Base URL __ Static View Files,module,Magento_Backend
Base URL for User Media Files,___ ____ __ _ ______ ___ __ _________ _ {{unsecure_base_url}} _________.,module,Magento_Backend
Base URLs (Secure),Base URL __ User Media Files,module,Magento_Backend
Secure Base URL,______ URL ______ (Secure),module,Magento_Backend
"Specify URL or {{base_url}}, or {{unsecure_base_url}} placeholder.",Secure Base URL,module,Magento_Backend
Secure Base Link URL,"________ URL ___ {{BASE_URL}}, ___ {{unsecure_base_url}} _________.",module,Magento_Backend
Secure Base URL for Static View Files,Secure Base Link URL,module,Magento_Backend
"May be empty or start with {{secure_base_url}}, or {{unsecure_base_url}} placeholder.",Secure Base URL __ Static View Files,module,Magento_Backend
Secure Base URL for User Media Files,"___ ____ __ _ ______ ___ __ _________ _ {{secure_base_url}}, ___ {{unsecure_base_url}} _________.",module,Magento_Backend
Use Secure URLs on Storefront,Secure Base URL __ User Media Files,module,Magento_Backend
Use Secure URLs in Admin,___________ Secure URL ______ __ Storefront,module,Magento_Backend
Enable HTTP Strict Transport Security (HSTS),___________ Secure URL ______ _ Admin,module,Magento_Backend
Upgrade Insecure Requests,__________ __ HTTP ______ _________ __ __________ (HSTS),module,Magento_Backend
Offloader header,_________ ___________ ______,module,Magento_Backend
Default Pages,Offloader _____,module,Magento_Backend
Default Web URL,________ __ ____________,module,Magento_Backend
Default No-route URL,Default Web URL,module,Magento_Backend
Session Validation Settings,__ ____________ No-_______ URL,module,Magento_Backend
Validate REMOTE_ADDR,_____ __ __________ Settings,module,Magento_Backend
Validate HTTP_VIA,________ REMOTE_ADDR,module,Magento_Backend
Validate HTTP_X_FORWARDED_FOR,__________ HTTP_VIA,module,Magento_Backend
Validate HTTP_USER_AGENT,__________ HTTP_X_FORWARDED_FOR,module,Magento_Backend
Use SID on Storefront,__________ HTTP_USER_AGENT,module,Magento_Backend
Allows customers to stay logged in when switching between different stores.,___________ SID __ Storefront,module,Magento_Backend
Cache Type,_________ __ _________ __ _______ _ ___ ____________ _____ ________ ________.,module,Magento_Backend
Description,Cache Type,module,Magento_Backend
Tags,________,module,Magento_Backend
"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>",Tags,module,Magento_Backend
Community Edition,"<H1 ____ = ""________ ________""> 404 Error </ h1> <P> __________ __ _ ________. </ P>",module,Magento_Backend
Default Theme,_________ Edition,module,Magento_Backend
Applied Theme,Default Theme,module,Magento_Backend
"If no value is specified, the system default is used. The system default may be modified by third party extensions.",________ Theme,module,Magento_Backend
Design Rule,"___ __ _ _______ ________, __ ________ _________ __ ____________. _________ __ ____________ ____ __ ____ ________ __ __________ __ _____ ____.",module,Magento_Backend
User Agent Rules,______ ____,module,Magento_Backend
Magento_Ui/js/dynamic-rows/record,_______ __ ______________ _____,module,Magento_Backend
Pagination,Magento_Ui / JS / _________-______ / _____,module,Magento_Backend
Pagination Frame,_________,module,Magento_Backend
How many links to display at once.,Pagination Frame,module,Magento_Backend
Pagination Frame Skip,_____ ______ __ __ __ ______ _______.,module,Magento_Backend
"If current frame position does not cover utmost pages, it renders the link to current position plus/minus this value.",Pagination Frame Skip,module,Magento_Backend
Anchor Text for Previous,"___ _________ __ ________ _____ __ _______ __________ ________, __ _____ ________ _ ________ _______ ____ / _____ ____ ________.",module,Magento_Backend
"Alternative text for the previous pages link in the pagination menu. If empty, the default arrow image is used.",_____ _____ __ ________,module,Magento_Backend
Anchor Text for Next,"____________ _____ __ __________ ________, ______ _ ______ __________. ___ ______, __ ________ _____________ __ ____________ _______.",module,Magento_Backend
"Alternative text for the next pages link in the pagination menu. If empty, default arrow image is used.",_____ _____ __ Next,module,Magento_Backend
Theme Name,"____________ _____ __ __________ ________, ______ _ ______ __________. ___ ______, __ ________ __ ____________ _______ ___________.",module,Magento_Backend
Rollback,____ ____________,module,Magento_Backup
Scheduled Backup Settings,____ _________ __ ______,module,Magento_Backup
Enable Scheduled Backup,_____ __ ______ Settings,module,Magento_Backup
Backup Type,__________ __ _____ __ ______,module,Magento_Backup
Start Time,Backup Type,module,Magento_Backup
Frequency,_______ ___,module,Magento_Backup
Maintenance Mode,_______,module,Magento_Backup
Delete,_____ __ _________,module,Magento_Backup
Are you sure you want to delete the selected backup(s)?,________,module,Magento_Backup
Time,"_______ __ ___, __ ______ __ ________ _________ ____ (_)?",module,Magento_Backup
Name,___,module,Magento_Backup
Size(bytes),___,module,Magento_Backup
Type,______ (_______),module,Magento_Backup
Download,___,module,Magento_Backup
Action,_________,module,Magento_Backup
Braintree,________,module,Magento_Braintree
&nbsp;,Braintree,module,Magento_Braintree
Enable this Solution,& Nbsp;,module,Magento_Braintree
Enable PayPal through Braintree,__________ __ ____ _______,module,Magento_Braintree
Vault enabled,__________ __ PayPal ____ Braintree,module,Magento_Braintree
Basic Braintree Settings,Vault _________,module,Magento_Braintree
Title,_______ _________ Settings,module,Magento_Braintree
Environment,________,module,Magento_Braintree
Payment Action,___________ _____,module,Magento_Braintree
Merchant ID,________ __ _______,module,Magento_Braintree
Public Key,Merchant ID,module,Magento_Braintree
Private Key,Public Key,module,Magento_Braintree
Advanced Braintree Settings,Private Key,module,Magento_Braintree
Vault Title,_________ _________ Settings,module,Magento_Braintree
Merchant Account ID,Vault Title,module,Magento_Braintree
Advanced Fraud Protection,ID Merchant Account,module,Magento_Braintree
Kount Merchant ID,_________ ______ __ ______,module,Magento_Braintree
Debug,Kount Merchant ID,module,Magento_Braintree
CVV Verification,Debug,module,Magento_Braintree
Credit Card Types,________ CVV,module,Magento_Braintree
Sort Order,______ ________ _____,module,Magento_Braintree
Country Specific Settings,_________ __,module,Magento_Braintree
Payment from Applicable Countries,_______ __ ____________ _________,module,Magento_Braintree
Payment from Specific Countries,_______ __ _________ _______,module,Magento_Braintree
Country Specific Credit Card Types,_________ __ __________ ______,module,Magento_Braintree
PayPal through Braintree,______ Country __________ __ ________ _____,module,Magento_Braintree
Override Merchant Name,PayPal ____ Braintree,module,Magento_Braintree
Require Customer's Billing Address,______ ___ __ ________,module,Magento_Braintree
Allow to Edit Shipping Address Entered During Checkout on PayPal Side,_________ __ _____ __ ___________ __ _______,module,Magento_Braintree
Display on Shopping Cart,"______ __ __ __ ___________ __ _____ __ ________, _______ ____ Checkout __ PayPal Side",module,Magento_Braintree
3D Secure Verification Settings,_______ __ _________,module,Magento_Braintree
3D Secure Verification,3D Secure _________ __ _______________,module,Magento_Braintree
Threshold Amount,3D Secure ________,module,Magento_Braintree
Verify for Applicable Countries,____ ____,module,Magento_Braintree
Verify for Specific Countries,_________ __ _________ _______,module,Magento_Braintree
"Apply filters in order to get results. Only first 100 records will be displayed in the grid, you will be able to download full version of the report in .csv format.",_________ __ _________ ______,module,Magento_Braintree
Select...,"_________ __ ______, __ __ ________ _________. _______ 100 ______ __ _____ ________ ____ _ _______, __ ____ _ _________ __ _________ _______ ______ __ _______ _ .csv ______.",module,Magento_Braintree
Status,________ ...,module,Magento_Braintree
Transaction Type,______,module,Magento_Braintree
PayPal Payment ID,___ __________,module,Magento_Braintree
Transaction ID,PayPal ID _______,module,Magento_Braintree
Order ID,_____ __ ____________,module,Magento_Braintree
Payment Type,_______ ID,module,Magento_Braintree
Type,___ _______,module,Magento_Braintree
Created At,___,module,Magento_Braintree
Amount,________ _,module,Magento_Braintree
Settlement Code,__________,module,Magento_Braintree
Settlement Response Text,________ Code,module,Magento_Braintree
Refund Ids,_____ Response Settlement,module,Magento_Braintree
Settlement Batch ID,______________ __ ____ _________ __ ___________,module,Magento_Braintree
Currency,________ Batch ID,module,Magento_Braintree
Select...,______,module,Magento_Bundle
Status,________ ...,module,Magento_Bundle
Thumbnail,______,module,Magento_Bundle
Type,Thumbnail,module,Magento_Bundle
CAPTCHA,___,module,Magento_Captcha
Enable CAPTCHA in Admin,CAPTCHA,module,Magento_Captcha
Font,__________ __ CAPTCHA _ Admin,module,Magento_Captcha
Forms,Font,module,Magento_Captcha
Displaying Mode,_____,module,Magento_Captcha
Number of Unsuccessful Attempts to Login,________ Mode,module,Magento_Captcha
"If 0 is specified, CAPTCHA on the Login form will be always available.",____ __ _________ _____ __ _______,module,Magento_Captcha
CAPTCHA Timeout (minutes),"___ __ _ _______ 0, CAPTCHA __ _______ __ ____ __ ____ ______ __ ____________.",module,Magento_Captcha
Number of Symbols,CAPTCHA Timeout (______),module,Magento_Captcha
Please specify 8 symbols at the most. Range allowed (e.g. 3-5),____ __ _________,module,Magento_Captcha
Symbols Used in CAPTCHA,"____, ________ 8 _______ _ ___-___-_____. Range _________ (________ 3-5)",module,Magento_Captcha
"
                        Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.
                    ","_______, __________ _ CAPTCHA",module,Magento_Captcha
Case Sensitive,"____, ___________ ____ _____ (A-Z ___ A-Z) ___ _____ (0-9) _ ____ ______. ___ _________ ___ _____ _____ __ _________. <br /> _______ ______ _____ (________ ""__"", ""_"", ""1"") ________ ____ __ __________ ____________ __ ______.",module,Magento_Captcha
Enable CAPTCHA on Storefront,__________ ______ __ _____ _____,module,Magento_Captcha
"CAPTCHA for ""Create user"" and ""Forgot password"" forms is always enabled if chosen.",__________ __ CAPTCHA __ Storefront,module,Magento_Captcha
Inventory Section,"CAPTCHA __ ""_________ __ __________"" _ ""_________ ______"" _____ ______ _ __________, ___ ______.",module,Magento_CatalogInventory
Inventory,______________ ______,module,Magento_CatalogInventory
Stock Options,________ _________,module,Magento_CatalogInventory
Decrease Stock When Order is Placed,_____ _____ _____,module,Magento_CatalogInventory
Set Items' Status to be In Stock When Order is Cancelled,__________ _______ ______ _________ _ _________,module,Magento_CatalogInventory
Display Out of Stock Products,"______ ________ _____ "", __ __ ____ _ _________ ______ _________ _ _______",module,Magento_CatalogInventory
Products will still be shown by direct product URLs.,______ __ _ __ _____ ________,module,Magento_CatalogInventory
Only X left Threshold,________ ___ ___ __ _____ ________ ____ ________ ______ __ ________.,module,Magento_CatalogInventory
Display Products Availability in Stock on Storefront,____ X ______ Threshold,module,Magento_CatalogInventory
Product Stock Options,_________ __ __________ _________ __ _____ __ Storefront,module,Magento_CatalogInventory
"
                    Please note that these settings apply to individual items in the cart, not to the entire cart.
                ",_______ __ __________ _____,module,Magento_CatalogInventory
Manage Stock,"____, ______ _______, __ ____ _________ __ _______ __ _______ ________ _ ______, _ __ __ ______ _______.",module,Magento_CatalogInventory
Backorders,__________ __ _____,module,Magento_CatalogInventory
Maximum Qty Allowed in Shopping Cart,Backorders,module,Magento_CatalogInventory
Out-of-Stock Threshold,__________ __________ _______ _ _________,module,Magento_CatalogInventory
Minimum Qty Allowed in Shopping Cart,Out-__-Stock Threshold,module,Magento_CatalogInventory
Notify for Quantity Below,_________ __________ _______ _ _________,module,Magento_CatalogInventory
Automatically Return Credit Memo Item to Stock,__________ __ __________ ____,module,Magento_CatalogInventory
Enable Qty Increments,___________ __ ______ ________ ________ _ __ __ ________,module,Magento_CatalogInventory
Qty Increments,__________ __________ ______ __,module,Magento_CatalogInventory
Stock,__________ ______ __,module,Magento_CatalogInventory
Index stock,_________,module,Magento_CatalogInventory
Use Config Settings,_______ Index,module,Magento_CatalogInventory
Qty Uses Decimals,___________ Settings Config,module,Magento_CatalogInventory
Allow Multiple Boxes for Shipping,__________ ________ Decimals,module,Magento_CatalogInventory
Use Deferred Stock Update,______ __ __ _______ ______ __ ________,module,Magento_CatalogInventory
Catalog Rule Product,___________ __________ _______ ____________,module,Magento_CatalogRule
Indexed rule/product association,Catalog _______ _______,module,Magento_CatalogRule
Catalog Product Rule,___________ _______ / _________ _______,module,Magento_CatalogRule
Indexed product/rule association,Catalog _______ _______,module,Magento_CatalogRule
Rule,___________ _______ / _______ _________,module,Magento_CatalogRule
Start,_______,module,Magento_CatalogRule
End,______,module,Magento_CatalogRule
Status,____,module,Magento_CatalogRule
Active,______,module,Magento_CatalogRule
Inactive,_______,module,Magento_CatalogRule
Web Site,_________,module,Magento_CatalogRule
Back,Web Site,module,Magento_CatalogRule
Rule Information,_______,module,Magento_CatalogRule
Actions,_______ __________,module,Magento_CatalogRule
Yes,_____,module,Magento_CatalogRule
No,__,module,Magento_CatalogRule
Popular Search Terms,__,module,Magento_CatalogSearch
Catalog Search,_________ _______ __ _______,module,Magento_CatalogSearch
Minimal Query Length,Catalog _______,module,Magento_CatalogSearch
Maximum Query Length,Minimal Query _______,module,Magento_CatalogSearch
Rebuild Catalog product fulltext search index,__________ Query _______,module,Magento_CatalogSearch
Category URL Suffix,Rebuild Catalog ______ __ _______ __ _____ _____ _______,module,Magento_CatalogUrlRewrite
You need to refresh the cache.,URL ______ _________,module,Magento_CatalogUrlRewrite
Product URL Suffix,______ __ __ ______ ____.,module,Magento_CatalogUrlRewrite
Use Categories Path for Product URLs,_______ __ URL ______,module,Magento_CatalogUrlRewrite
Create Permanent Redirect for URLs if URL Key Changed,___________ _________ Path __ URL ______ __ ________,module,Magento_CatalogUrlRewrite
Catalog Products List,"_________ __ _________ ____________ __ URL ______, ___ URL Key Changed",module,Magento_CatalogWidget
List of Products,______ __ _______ _______,module,Magento_CatalogWidget
Title,______ __ ________,module,Magento_CatalogWidget
Display Page Control,________,module,Magento_CatalogWidget
Number of Products per Page,Display Control Page,module,Magento_CatalogWidget
Number of Products to Display,____ ________ __ ________,module,Magento_CatalogWidget
Template,____ __ ________ __ _________,module,Magento_CatalogWidget
Products Grid Template,______,module,Magento_CatalogWidget
Cache Lifetime (Seconds),________ Grid Template,module,Magento_CatalogWidget
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.",Cache Lifetime (_______),module,Magento_CatalogWidget
Conditions,"86400 __ ____________, ___ __ _ ________. __ __ ________ _________, __________ __ ______ __ ____ _______ HTML.",module,Magento_CatalogWidget
Inventory,_______,module,Magento_Catalog
Catalog Section,________ _________,module,Magento_Catalog
Product Fields Auto-Generation,Catalog ______,module,Magento_Catalog
Mask for SKU,_______ Fields Auto-Generation,module,Magento_Catalog
Use {{name}} as Product Name placeholder,_____ __ SKU,module,Magento_Catalog
Mask for Meta Title,___________ {{___}} ____ ___ __ ________ _________,module,Magento_Catalog
Mask for Meta Keywords,_____ __ Meta Title,module,Magento_Catalog
Use {{name}} as Product Name or {{sku}} as Product SKU placeholders,_____ __ ____ _______ ____,module,Magento_Catalog
Mask for Meta Description,___________ {{___}} ____ ___ __ ________ ___ {{}} ___ ____ __________ _____ __ ________ ___,module,Magento_Catalog
Use {{name}} and {{description}} as Product Name and Product Description placeholders,_____ __ Meta Description,module,Magento_Catalog
Storefront,___________ {{___}} _ {{________}} ____ ___ __ ________ _ ________ __ ________ __________,module,Magento_Catalog
List Mode,Storefront,module,Magento_Catalog
Products per Page on Grid Allowed Values,______ Mode,module,Magento_Catalog
Comma-separated.,________ __ ________ __ ____ _________ _________,module,Magento_Catalog
Products per Page on Grid Default Value,________ ___ _______.,module,Magento_Catalog
Must be in the allowed values list,________ __ ________ __ Grid ________ __ ____________,module,Magento_Catalog
Products per Page on List Allowed Values,______ __ ____ _ _______ __ ___________ _________,module,Magento_Catalog
Products per Page on List Default Value,________ __ ________ _ _______ _________ _________,module,Magento_Catalog
Use Flat Catalog Category,________ __ ____ ________ ______ ________ __ ____________,module,Magento_Catalog
Use Flat Catalog Product,___________ Flat Catalog _________,module,Magento_Catalog
Product Listing Sort by,___________ Flat _________ _______,module,Magento_Catalog
Allow All Products per Page,_______ __ _____ _________ __,module,Magento_Catalog
"Whether to show ""All"" option in the ""Show X Per Page"" dropdown",______ ______ ________ __ ________,module,Magento_Catalog
Allow Dynamic Media URLs in Products and Categories,"____ __ __ ______ ""All"" _____ _ ""_____ __ X __ ________"" ________ ____",module,Magento_Catalog
"E.g. {{media url=""path/to/image.jpg""}} {{skin url=""path/to/picture.gif""}}. Dynamic directives parsing impacts catalog performance.",______ Dynamic Media URL ______ _ ________ _ _________,module,Magento_Catalog
Product Image Placeholders,"________ {{_____ URL = ""___ / __ / image.jpg""}} {{______ URL = ""___ / __ / picture.gif""}}. _________ _________ ______ ___________ __ _______ ________________.",module,Magento_Catalog
Search Engine Optimization,Placeholders ___________ __ ________,module,Magento_Catalog
Page Title Separator,___________ __ ________,module,Magento_Catalog
Use Canonical Link Meta Tag For Categories,Page Title Separator,module,Magento_Catalog
Use Canonical Link Meta Tag For Products,___________ Canonical Link Meta Tag __ _________,module,Magento_Catalog
Catalog Price Scope,___________ Canonical Link Meta Tag __ ________,module,Magento_Catalog
"This defines the base currency scope (""Currency Setup"" > ""Currency Options"" > ""Base Currency"").",Catalog ____ ______,module,Magento_Catalog
Category Top Navigation,"____ ________ ________ ______ _______ __ ( ""______ Setup""> ""______ Options""> ""________ ______"").",module,Magento_Catalog
Maximal Depth,_________ Top _________,module,Magento_Catalog
Date & Time Custom Options,__________ _________,module,Magento_Catalog
Use JavaScript Calendar,____ & ___ __ _______ Options,module,Magento_Catalog
Date Fields Order,___________ JavaScript ________,module,Magento_Catalog
Time Format,____ Fields _______,module,Magento_Catalog
Year Range,Time Format,module,Magento_Catalog
Please use a four-digit year format.,______ Range,module,Magento_Catalog
Use Static URLs for Media Content in WYSIWYG for Catalog,"____, ___________ ____________ ______ ______.",module,Magento_Catalog
This applies only to catalog products and categories. Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.,___________ ________ URL ______ __ _________ __________ _ WYSIWYG __ Catalog,module,Magento_Catalog
Top Level Category,"____ __ ______ ____ __ _______ ________ _ _________. __________ Media __ ____ _________ _ _________ ____ ________ URL. __________ Media __ __ ___________, ___ ______________ __ _________ __ _______ ____ URL.",module,Magento_Catalog
Product Flat Data,Top Level _________,module,Magento_Catalog
Reorganize EAV product structure to flat structure,_______ Flat Data,module,Magento_Catalog
Category Flat Data,_______________ ___ _______ _________ __ ______ _________,module,Magento_Catalog
Reorganize EAV category structure to flat structure,_________ Flat Data,module,Magento_Catalog
Category Products,_______________ ___ _________ _________ __ ______ _________,module,Magento_Catalog
Indexed category/products association,_________ ________,module,Magento_Catalog
Product Categories,___________ _________ / ________ _________,module,Magento_Catalog
Indexed product/categories association,_________ ________,module,Magento_Catalog
Product Price,___________ _______ / _________ _________,module,Magento_Catalog
Index product prices,____ __ ________,module,Magento_Catalog
Product EAV,____ ______ __ ________,module,Magento_Catalog
Index product EAV,___ _______,module,Magento_Catalog
Catalog New Products List,___ Index _______,module,Magento_Catalog
List of Products that are set as New,_______ ____ ________ ______,module,Magento_Catalog
Display Type,"______ __ ________, _____ __ __________ ____ New",module,Magento_Catalog
"All products - recently added products, New products - products marked as new",___ __ _______,module,Magento_Catalog
All products,"______ ________ - ________ ________ ________, ____ ________ - ________, _________ ____ ___",module,Magento_Catalog
New products,______ ________,module,Magento_Catalog
Display Page Control,____ ________,module,Magento_Catalog
Number of Products per Page,Display Control Page,module,Magento_Catalog
Number of Products to Display,____ ________ __ ________,module,Magento_Catalog
Template,____ __ ________ __ _________,module,Magento_Catalog
New Products Grid Template,______,module,Magento_Catalog
New Products List Template,____ ________ Grid Template,module,Magento_Catalog
New Products Images and Names Template,____ ________ ______ _ _______,module,Magento_Catalog
New Products Names Only Template,____ ________ _____________ _ _______ __ _______,module,Magento_Catalog
New Products Images Only Template,____ ________ _____ ____ _ _______,module,Magento_Catalog
Cache Lifetime (Seconds),____ ________ Images ____ Template,module,Magento_Catalog
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.",Cache Lifetime (_______),module,Magento_Catalog
